Country_Name,Country_Code,Indicator_Name,Indicator_Code,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015
Guinea-Bissau,GNB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,126.0864448,172.0119184,228.428384,199.9469357,272.1318117,376.6883509,468.9342559,505.347706
Guinea-Bissau,GNB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,22.49360466,32.65285873,36.2626915,50.8429985
Guinea-Bissau,GNB,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,4.212607861,8.688439369,12.50990105,9.956890106
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,111.6885218,142.2810773,141.5595325,164.9419353,250.1504679,233.2424019,308.1441193,436.3020197,557.6321326,603.1585129
Guinea-Bissau,GNB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,18,61,45,49,68,83,88
Guinea-Bissau,GNB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,82,88
Guinea-Bissau,GNB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,35,53,45,71,76,76,85
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.478,39.004,40.649,42.263,44.056,45.627,47.095,48.658,50.368,52.275,54.628,56.959
Guinea-Bissau,GNB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,242.1,221.2,198.3,173,143.5,113.1,90.7
Guinea-Bissau,GNB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,53.37678344,57.59556445,61.70735196,65.71803385
Guinea-Bissau,GNB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,11.64788444,14.15784015,16.92370431,19.82157881
Guinea-Bissau,GNB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Guinea-Bissau,GNB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Guinea-Bissau,GNB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,6.31685,6.49722,6.368885561
Guyana,GUY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,663.2109339,456.6967536,378.5957339,688.8769097,867.077953,1036.480781,2661.914173,3698.495822
Guyana,GUY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,58.02318192,90.62982941,165.340683,187.964325
Guyana,GUY,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.257310897,17.90778351,48.38795853,13.1249342
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,297.6732991,327.1142227,379.8937205,663.4010019,773.1816708,588.6134094,533.5362054,816.5429329,954.4041525,1105.496454,3033.247725,4166.128516
Guyana,GUY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,35,75,83,86,88,93,95,95
Guyana,GUY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,93,95,95
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,40,73,77,86,92,95,99
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.26,61.157,61.789,62.14,62.498,62.801,63.287,64.064,65.242,66.694,68.059,69.262
Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.2,78.1,73.7,72.5,69.9,66.2,60.1,52.4,46.3,41.3,37.3,33.1
Guyana,GUY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,87.90513007,90.27409329,92.63911636,95.16185697
Guyana,GUY,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,78.81211117,81.21306096,83.2780768,85.34648713
Guyana,GUY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Guyana,GUY,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Guyana,GUY,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,77.10268,77.16265155
Haiti,HTI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,231.6094222,304.2254473,424.1633138,351.9947094,460.5380418,446.9114752,625.7716901,761.1683565
Haiti,HTI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,29.48482895,24.70739555,54.64093399,67.30422211
Haiti,HTI,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,9.284264565,8.157096863,25.21718979,34.24371719
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.66113939,82.94764733,70.82628528,133.750064,245.2166538,317.076446,439.944063,363.2658259,467.1475588,468.7572696,665.6274195,815.7282844
Haiti,HTI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,3,19,41,42,43,60,67,64
Haiti,HTI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,64
Haiti,HTI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,21,31,49,55,58,64,69
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.762,43.837,46.027,48.683,51.009,52.637,54.265,55.829,57.131,58.652,60.511,62.485
Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,285.3,264.1,241,214.9,189.1,165.4,144.6,123.8,103.7,89.5,207,70.5
Haiti,HTI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,56.2392898,59.75302949,62.20078813,64.56748508
Haiti,HTI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,16.7495406,22.04753777,27.15643828,32.50172758
Haiti,HTI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Haiti,HTI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Haiti,HTI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,24.5917,23.43182117
Honduras,HND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,330.0637702,962.1447403,1105.279742,862.441087,830.1793375,983.0670961,1154.212744,1655.856357,1993.491207
Honduras,HND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,70.76519012,101.5951843,168.5660248,180.6053925
Honduras,HND,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,2.08712554,10.49674034,12.62761116,13.27558517
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,164.6447225,216.8144705,266.1362102,356.457284,1078.808879,1232.871343,993.4830527,936.6669981,1080.462129,1296.695959,1904.346465,2302.201379
Honduras,HND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,28,58,84,94,94,98,97,98
Honduras,HND,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,93,97,97,98
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,31,53,90,89,98,96,98,96
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.274,49.548,52.522,55.834,59.632,63.643,66.723,68.871,70.689,72.026,73.317,74.495
Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,208.1,175.5,145.8,118.8,94.7,74.1,58,46.3,37,29.2,23.3,19.3
Honduras,HND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,84.80421199,87.95047577,90.92672863,93.7373063
Honduras,HND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,62.63663095,68.52281732,74.0560297,79.21901154
Honduras,HND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Honduras,HND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Honduras,HND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,83.88621,84.12470547
"Hong Kong SAR, China",HKG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,5131.069436,,,,,,,
"Hong Kong SAR, China",HKG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,429.4428744,676.8055071,960.0319615,2252.111881,5700.412634,6542.931537,13485.54489,23497.49231,25756.66378,26649.7508,32549.99823,42431.88828
"Hong Kong SAR, China",HKG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.96168293,69.54287805,71.3865122,73.36829268,74.67317073,76.43414634,77.3804878,78.68292683,80.87804878,81.62926829,82.97804878,84.27804878
"Hong Kong SAR, China",HKG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,98.70575944,99.16269535,99.61963126,100
"Hong Kong SAR, China",HKG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,96.8005102,96.74846939,96.61836735,96.48826531
"Hong Kong SAR, China",HKG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,79.35168896,88.22563336,97.17797363,100
"Hong Kong SAR, China",HKG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,92.11081733,92.0626219,91.94213331,91.82164472
"Hong Kong SAR, China",HKG,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Hungary,HUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,3411.048596,3459.957623,8719.767386,10109.30376,9960.191584
Hungary,HUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,313.1085815,895.2033081,983.1108398,870.5192261
Hungary,HUN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,4494.707624,4624.281657,11200.57695,13113.52596,12651.56834
Hungary,HUN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,99,99,99,99,99,99,99,99
Hungary,HUN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
Hungary,HUN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,99,99,99,99,99,99,99,99
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.00317073,69.07121951,69.16463415,69.29,69.06170732,68.97219512,69.31560976,69.79170732,71.24634146,72.64878049,74.20731707,75.56829268
Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.9,44.5,38.7,35.8,23.8,21.7,17.2,12.4,10.1,7.5,6,5.1
Hungary,HUN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.96383274,99.96637564,99.96892892,99.97052678
Hungary,HUN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,98.04372901,98.02914726,98.00840118,97.99545475
Hungary,HUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,50.50587314,56.08365621,70.02669047,83.96963439
Hungary,HUN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,96.43289348,96.22340643,95.98258102,95.76492385
Hungary,HUN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Iceland,ISL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,42302.94757
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,2873.848145,5213.475586,3644.802734,4281.575684
Iceland,ISL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.982269,2723.52095,2580.227702,6463.878862,14844.094,12379.76764,25423.07201,26673.62532,32018.06368,56658.59267,43024.92349,52564.42919
Iceland,ISL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,99,99,99,99,98,95,96,92
Iceland,ISL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
Iceland,ISL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,96,99,99,91,90,93,93
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.42317073,73.86878049,73.93390244,75.57878049,76.84658537,77.60243902,78.03634146,77.98439024,79.65365854,81.50243902,81.89756098,82.46829268
Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.5,19.1,16,12.8,9.6,7.6,6.5,5.2,4,3.2,2.6,2.2
Iceland,ISL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,100.0000041,100.0000045,99.99999881,99.99999769
Iceland,ISL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,98.79801122,98.79173171,98.7847521,98.78311465
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,89.5396667,92.6742868,95.80890103,98.94351945
Iceland,ISL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,44.32010664,55.00117789,65.86568314,77.10329734
Iceland,ISL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,104.0494636,143.1885908,240.8482695,260.1838858,321.1004567,326.0684209,386.7647808,621.48335,1171.9979,1404.45172
India,IND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,18.56432343,27.75144768,45.25077438,58.9663353
India,IND,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.497814894,0.425098419,0.439162672,0.419700891
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.18860201,119.3189172,112.4344935,158.0361718,266.5778481,296.4351516,367.5566093,373.76648,443.3141934,714.8610135,1357.563719,1605.605434
India,IND,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,6,18,70,71,58,65,79,87
India,IND,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,8,38,87
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,1,56,72,56,68,82,87
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.422,44.5,47.737,51.012,53.814,55.801,57.865,60.32,62.505,64.5,66.693,68.607
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.4,226.1,213,194.5,167.9,145.6,126.2,109.5,91.8,74.5,58.2,43.5
India,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,79.02380481,82.83166658,86.94367018,91.04228455
India,IND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,16.36921695,28.78196712,41.46763187,54.34514918
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
India,IND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
India,IND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,59.29918798
Indonesia,IDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,72.92889096,187.3294924,352.0017531,427.6358577,476.6296707,908.9110973,632.0942622,882.6459807,2325.786398,2540.584132
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,16.19961548,35.43886566,92.18703461,100.4307022
Indonesia,IDN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.475633889,0.564480722,1.200260639,0.433605462
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,79.7145361,233.1166663,491.5795263,516.9609933,585.07655,1026.39342,780.190201,1263.287321,3122.362815,3331.695128
Indonesia,IDN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,27,60,69,75,72,81,84
Indonesia,IDN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,50,65,65,83,84
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,26,58,63,76,77,78,87
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.664,49.629,52.553,55.386,57.995,60.287,62.32,64.291,65.772,67.334,69.205,70.768
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,223.1,194.8,166,140.5,120.6,102.4,84,66.2,52.2,41.7,33.9,27.8
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,75.65299709,80.31999001,84.32185512,87.95873345
Indonesia,IDN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,41.08750537,50.50353874,59.99872953,69.37641292
Indonesia,IDN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Indonesia,IDN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Indonesia,IDN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,75.78091,63.9840524
"Iran, Islamic Rep.",IRN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,1996.233562,3190.467361,1683.185065,1174.502044,1197.284654,2485.755815,5354.651353,3835.411546
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,80.23737335,173.206543,440.8525085,375.1260071
"Iran, Islamic Rep.",IRN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6807812,248.3410727,384.9441235,1581.930432,2441.440491,3805.582651,2214.327492,1569.255294,1670.00947,3246.051029,6599.660938,4904.326877
"Iran, Islamic Rep.",IRN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,32,51,91,98,99,95,99,98
"Iran, Islamic Rep.",IRN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,59,99,94,99,98
"Iran, Islamic Rep.",IRN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,39,62,85,95,99,94,99,99
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.947,47.729,50.855,55.264,54.114,55.196,63.837,68.377,70.176,71.917,73.905,75.796
"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,151,106.9,75.1,56.1,44.3,34.3,25.9,19.7,16.1
"Iran, Islamic Rep.",IRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,94.94386708,95.17159342,95.11506021,95.15777907
"Iran, Islamic Rep.",IRN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,87.2474027,87.68250008,87.98787847,88.28761925
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,91.07141936,91.43820712,91.51324669,91.66866708
"Iran, Islamic Rep.",IRN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Iraq,IRQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,2292.182324,2341.610993,8419.373431,,,1204.902588,3728.429448,3968.952211
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,53.59041214,145.4638519,154.4774933
Iraq,IRQ,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,0,0,0.417609543
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256489,,330.8852017,1151.81763,3911.543576,3103.985593,10326.92166,,,1855.522004,4657.280426,4989.803075
Iraq,IRQ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,14,86,83,74,80,65,74,68
Iraq,IRQ,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,57,67,65,72,68
Iraq,IRQ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,9,70,75,80,86,69,75,71
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.022,53.839,58.201,61.078,59.882,60.877,66.011,68.446,69.082,68.266,68.567,69.929
Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192,145.2,113.4,89.8,72.2,60.7,53.5,48.6,44,39.6,34.6,29.5
Iraq,IRQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,80.90583144,85.26269231,89.97400759,94.68707657
Iraq,IRQ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,70.99596048,74.44591395,82.44368567,90.74158978
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,50.03513692,52.61146492,55.17437426,57.79945694
Iraq,IRQ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,31.66394007,33.39568552,36.34258061,39.69661201
Iraq,IRQ,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,90.93587,93.39080961
Ireland,IRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,1443.598704,2852.410434,5624.707889,4938.512662,11507.74648,15311.68976,19853.85132,37302.10874,33836.39042,34305.57144
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,1560.950562,3936.624023,5128.450684,4565.128906
Ireland,IRL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,1023.773726,1488.294699,2976.960967,6380.069479,6018.935061,14048.1062,19181.40045,26241.36461,50878.22361,48715.17686,61995.42278
Ireland,IRL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,34,45,65,73,86,90,94,95
Ireland,IRL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,46,95
Ireland,IRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,63,78,77,79,84,90,93
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.7965122,70.52314634,71.03143902,71.61660976,72.6232439,73.74236585,74.80909756,75.61756098,76.53658537,78.94390244,80.74390244,81.45365854
Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.3,28.6,22.2,20,14.3,10.7,9.2,7.3,7.1,5.2,4.2,3.7
Ireland,IRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,97.18371796,97.24998442,97.3129058,97.37212799
Ireland,IRL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,89.53542025,90.04009734,90.54603962,91.04727904
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,93.05070655,94.47247301,95.89279434,97.29983914
Ireland,IRL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,52.4985834,62.03059901,72.1135023,82.18318373
Ireland,IRL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Isle of Man,IMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,
Isle of Man,IMN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,12681.46956,20322.94615,37761.03605,69766.52119,81606.28003
Isle of Man,IMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,
Isle of Man,IMN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
Isle of Man,IMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,
Isle of Man,IMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,
Isle of Man,IMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,99.075,99.075
Isle of Man,IMN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,97.20756495,97.20756495
Isle of Man,IMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Isle of Man,IMN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Israel,ISR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,2064.730825,3742.595408,4904.028841,5007.730517,10513.78557,15372.15765,16932.28957,17174.30968,25940.00116,30740.41055
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,1496.87854,1537.728516,2211.019043,2640.311279
Israel,ISR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,34.86758423,31.39299965,28.56064987,37.13446045
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1429.314605,2370.096391,4445.779064,6231.178392,6497.733706,12663.36365,18103.66252,21043.57493,20566.64549,30693.59308,35776.79517
Israel,ISR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,84,85,93,96,93,93,95,95
Israel,ISR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,93,98,96,97,96
Israel,ISR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,81,85,91,93,95,94,96,98
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,71.21341463,72.04512195,73.87560976,75.20731707,76.60731707,77.45121951,78.95365854,80.15121951,81.60243902,82.05121951
